Country,Variable,Year,PercentageValue,Air_pollution_MM3,Dwellings_without_basic_facilities_%,Educational_attainment_%_Men,Educational_attainment_%_Total,Educational_attainment_%_Wemen,Employees_working_very_long_hours_%_Men,Employees_working_very_long_hours_%_Total,Employees_working_very_long_hours_%_Wemen,Employment_rate_%_Men,Employment_rate_%_Total,Employment_rate_%_Wemen,safety_at_night_%_M,safety_at_night_%_T,safety_at_night_%_F,Homicide_rate_M,Homicide_rate_T,Homicide_rate_F,Household_net_income,Household_net_wealth,Housing _xpenditure_%,Labour_market_insecurity_High%,Labour_market_insecurity_Low%,Labour_market_insecurity_M%,Labour_market_insecurity_T%,Labour_market_insecurity_F%,Life_expectancy_M,Life_expectancy_T,Life_expectancy_F,Life_satisfaction_high,Life_satisfaction_low,Life_satisfaction_M,Life_satisfaction_T,Life_satisfaction_F,Long_unemployment_rate_%_M,Long_unemployment_rate_%_T,Long_unemployment_rate_%_F,Personal earnings,Quality of support network_High_%,Quality of support network_Low_%,Quality of support network_M_%,Quality of support network_T_%,Quality of support network_F_%,Rooms_per_person,Self_reported_health_High_%,Self_reported_health_Low_%,Self_reported_health_M_%,Self_reported_health_T_%,Self_reported_health_F_%,Stakeholder_engagement_for_developing _egulations,Student skills_high,Student skills_low,Student skills_M,Student skills_T,Student skills_F,Time_devoted_to _eisure_and_personal_care_M,Time_devoted_to _eisure_and_personal_care_T,Time_devoted_to _eisure_and_personal_care_F,Voter turnout,Water_quality_M,Water_quality_T,Water_quality_F,Years_in_education_M,Years_in_education_T,Years_in_education_F
Denmark,TOTPUBSEW,2019,100,9,0.5,79,81,83,3.72,2.34,0.89,77,74,71,92.3,83.5,74.9,0.8,0.6,0.4,29606,118637,23,3.65,6.78,4.3,4.2,4.1,79,80.9,82.8,7.9,"",7.5,maybe,7.6,1.34,1.31,1.29,51466,96,"",96,95,95,1.9,84,66,72,71,70,2,543,471,503,504,505,15.81,15.87,15.94,86,96,satisfying,94,19.1,19.5,19.9
Finland,TOTPUBSEW,2010,100,6,0.5,85,88,91,5.72,3.81,1.92,72,70,69,94.5,85.1,76.2,1.9,1.3,0.6,29943,200827,23,3.41,7.43,4.9,3.9,2.9,78.6,81.5,84.4,8.2,7.2,7.5,maybe,7.8,2.44,2.13,1.8,42964,97,92,94,95,96,1.9,83,57,72,70,69,2.2,562,487,511,523,535,15.28,15.17,15.04,67,96,satisfying,94,19.4,19.8,20.3
Finland,TOTPUBSEW,2011,100,6,0.5,85,88,91,5.72,3.81,1.92,72,70,69,94.5,85.1,76.2,1.9,1.3,0.6,29943,200827,23,3.41,7.43,4.9,3.9,2.9,78.6,81.5,84.4,8.2,7.2,7.5,maybe,7.8,2.44,2.13,1.8,42964,97,92,94,95,96,1.9,83,57,72,70,69,2.2,562,487,511,523,535,15.28,15.17,15.04,67,96,satisfying,94,19.4,19.8,20.3
Finland,TOTPUBSEW,2012,100,6,0.5,85,88,91,5.72,3.81,1.92,72,70,69,94.5,85.1,76.2,1.9,1.3,0.6,29943,200827,23,3.41,7.43,4.9,3.9,2.9,78.6,81.5,84.4,8.2,7.2,7.5,maybe,7.8,2.44,2.13,1.8,42964,97,92,94,95,96,1.9,83,57,72,70,69,2.2,562,487,511,523,535,15.28,15.17,15.04,67,96,satisfying,94,19.4,19.8,20.3
Finland,TOTPUBSEW,2013,100,6,0.5,85,88,91,5.72,3.81,1.92,72,70,69,94.5,85.1,76.2,1.9,1.3,0.6,29943,200827,23,3.41,7.43,4.9,3.9,2.9,78.6,81.5,84.4,8.2,7.2,7.5,maybe,7.8,2.44,2.13,1.8,42964,97,92,94,95,96,1.9,83,57,72,70,69,2.2,562,487,511,523,535,15.28,15.17,15.04,67,96,satisfying,94,19.4,19.8,20.3
Finland,TOTPUBSEW,2014,100,6,0.5,85,88,91,5.72,3.81,1.92,72,70,69,94.5,85.1,76.2,1.9,1.3,0.6,29943,200827,23,3.41,7.43,4.9,3.9,2.9,78.6,81.5,84.4,8.2,7.2,7.5,maybe,7.8,2.44,2.13,1.8,42964,97,92,94,95,96,1.9,83,57,72,70,69,2.2,562,487,511,523,535,15.28,15.17,15.04,67,96,satisfying,94,19.4,19.8,20.3
Finland,TOTPUBSEW,2018,100,6,0.5,85,88,91,5.72,3.81,1.92,72,70,69,94.5,85.1,76.2,1.9,1.3,0.6,29943,200827,23,3.41,7.43,4.9,3.9,2.9,78.6,81.5,84.4,8.2,7.2,7.5,maybe,7.8,2.44,2.13,1.8,42964,97,92,94,95,96,1.9,83,57,72,70,69,2.2,562,487,511,523,535,15.28,15.17,15.04,67,96,satisfying,94,19.4,19.8,20.3
Finland,TOTPUBSEW,2019,100,6,0.5,85,88,91,5.72,3.81,1.92,72,70,69,94.5,85.1,76.2,1.9,1.3,0.6,29943,200827,23,3.41,7.43,4.9,3.9,2.9,78.6,81.5,84.4,8.2,7.2,7.5,maybe,7.8,2.44,2.13,1.8,42964,97,92,94,95,96,1.9,83,57,72,70,69,2.2,562,487,511,523,535,15.28,15.17,15.04,67,96,satisfying,94,19.4,19.8,20.3
France,TOTPUBSEW,2010,82.0269,13,0.5,79,78,78,10.38,7.67,4.92,69,65,62,76.1,70.5,65.5,0.6,0.5,0.3,31304,280653,21,4.11,15.09,8.1,7.6,7,79.2,82.4,85.5,7.3,5.9,6.6,maybe,6.4,4.2,4,3.79,43755,94,80,90,90,91,1.8,72,61,68,66,65,2.1,558,442,492,496,499,16.66,16.36,15.99,75,80,satisfying,82,16.2,16.5,16.8
France,TOTPUBSEW,2011,82,13,0.5,79,78,78,10.38,7.67,4.92,69,65,62,76.1,70.5,65.5,0.6,0.5,0.3,31304,280653,21,4.11,15.09,8.1,7.6,7,79.2,82.4,85.5,7.3,5.9,6.6,maybe,6.4,4.2,4,3.79,43755,94,80,90,90,91,1.8,72,61,68,66,65,2.1,558,442,492,496,499,16.66,16.36,15.99,75,80,satisfying,82,16.2,16.5,16.8
France,TOTPUBSEW,2012,82,13,0.5,79,78,78,10.38,7.67,4.92,69,65,62,76.1,70.5,65.5,0.6,0.5,0.3,31304,280653,21,4.11,15.09,8.1,7.6,7,79.2,82.4,85.5,7.3,5.9,6.6,maybe,6.4,4.2,4,3.79,43755,94,80,90,90,91,1.8,72,61,68,66,65,2.1,558,442,492,496,499,16.66,16.36,15.99,75,80,satisfying,82,16.2,16.5,16.8
France,TOTPUBSEW,2013,82,13,0.5,79,78,78,10.38,7.67,4.92,69,65,62,76.1,70.5,65.5,0.6,0.5,0.3,31304,280653,21,4.11,15.09,8.1,7.6,7,79.2,82.4,85.5,7.3,5.9,6.6,maybe,6.4,4.2,4,3.79,43755,94,80,90,90,91,1.8,72,61,68,66,65,2.1,558,442,492,496,499,16.66,16.36,15.99,75,80,satisfying,82,16.2,16.5,16.8
France,TOTPUBSEW,2014,80.2,13,0.5,79,78,78,10.38,7.67,4.92,69,65,62,76.1,70.5,65.5,0.6,0.5,0.3,31304,280653,21,4.11,15.09,8.1,7.6,7,79.2,82.4,85.5,7.3,5.9,6.6,maybe,6.4,4.2,4,3.79,43755,94,80,90,90,91,1.8,72,61,68,66,65,2.1,558,442,492,496,499,16.66,16.36,15.99,75,80,satisfying,82,16.2,16.5,16.8
France,TOTPUBSEW,2015,82,13,0.5,79,78,78,10.38,7.67,4.92,69,65,62,76.1,70.5,65.5,0.6,0.5,0.3,31304,280653,21,4.11,15.09,8.1,7.6,7,79.2,82.4,85.5,7.3,5.9,6.6,maybe,6.4,4.2,4,3.79,43755,94,80,90,90,91,1.8,72,61,68,66,65,2.1,558,442,492,496,499,16.66,16.36,15.99,75,80,satisfying,82,16.2,16.5,16.8
France,TOTPUBSEW,2016,82,13,0.5,79,78,78,10.38,7.67,4.92,69,65,62,76.1,70.5,65.5,0.6,0.5,0.3,31304,280653,21,4.11,15.09,8.1,7.6,7,79.2,82.4,85.5,7.3,5.9,6.6,maybe,6.4,4.2,4,3.79,43755,94,80,90,90,91,1.8,72,61,68,66,65,2.1,558,442,492,496,499,16.66,16.36,15.99,75,80,satisfying,82,16.2,16.5,16.8
France,TOTPUBSEW,2017,82,13,0.5,79,78,78,10.38,7.67,4.92,69,65,62,76.1,70.5,65.5,0.6,0.5,0.3,31304,280653,21,4.11,15.09,8.1,7.6,7,79.2,82.4,85.5,7.3,5.9,6.6,maybe,6.4,4.2,4,3.79,43755,94,80,90,90,91,1.8,72,61,68,66,65,2.1,558,442,492,496,499,16.66,16.36,15.99,75,80,satisfying,82,16.2,16.5,16.8
France,TOTPUBSEW,2018,81,13,0.5,79,78,78,10.38,7.67,4.92,69,65,62,76.1,70.5,65.5,0.6,0.5,0.3,31304,280653,21,4.11,15.09,8.1,7.6,7,79.2,82.4,85.5,7.3,5.9,6.6,maybe,6.4,4.2,4,3.79,43755,94,80,90,90,91,1.8,72,61,68,66,65,2.1,558,442,492,496,499,16.66,16.36,15.99,75,80,satisfying,82,16.2,16.5,16.8
Germany,TOTPUBSEW,2010,95.7,14,0.2,88,87,85,6.41,4.26,1.92,79,75,72,77.9,72.5,67.4,0.5,0.5,0.5,34294,259667,20,2.41,10.43,4.9,2.7,4.2,78.6,81.1,83.5,7.4,"",7,maybe,7,1.8,1.57,1.3,47585,92,"",90,90,90,1.8,79,52,67,65,64,1.8,563,468,509,508,507,15.65,15.62,15.57,76,91,satisfying,92,18.1,18.1,18.1
Germany,TOTPUBSEW,2011,95.9,14,0.2,88,87,85,6.41,4.26,1.92,79,75,72,77.9,72.5,67.4,0.5,0.5,0.5,34294,259667,20,2.41,10.43,4.9,2.7,4.2,78.6,81.1,83.5,7.4,"",7,maybe,7,1.8,1.57,1.3,47585,92,"",90,90,90,1.8,79,52,67,65,64,1.8,563,468,509,508,507,15.65,15.62,15.57,76,91,satisfying,92,18.1,18.1,18.1
Germany,TOTPUBSEW,2012,96,14,0.2,88,87,85,6.41,4.26,1.92,79,75,72,77.9,72.5,67.4,0.5,0.5,0.5,34294,259667,20,2.41,10.43,4.9,2.7,4.2,78.6,81.1,83.5,7.4,"",7,maybe,7,1.8,1.57,1.3,47585,92,"",90,90,90,1.8,79,52,67,65,64,1.8,563,468,509,508,507,15.65,15.62,15.57,76,91,satisfying,92,18.1,18.1,18.1
Germany,TOTPUBSEW,2013,96.1,14,0.2,88,87,85,6.41,4.26,1.92,79,75,72,77.9,72.5,67.4,0.5,0.5,0.5,34294,259667,20,2.41,10.43,4.9,2.7,4.2,78.6,81.1,83.5,7.4,"",7,maybe,7,1.8,1.57,1.3,47585,92,"",90,90,90,1.8,79,52,67,65,64,1.8,563,468,509,508,507,15.65,15.62,15.57,76,91,satisfying,92,18.1,18.1,18.1
Germany,TOTPUBSEW,2014,96.5,14,0.2,88,87,85,6.41,4.26,1.92,79,75,72,77.9,72.5,67.4,0.5,0.5,0.5,34294,259667,20,2.41,10.43,4.9,2.7,4.2,78.6,81.1,83.5,7.4,"",7,maybe,7,1.8,1.57,1.3,47585,92,"",90,90,90,1.8,79,52,67,65,64,1.8,563,468,509,508,507,15.65,15.62,15.57,76,91,satisfying,92,18.1,18.1,18.1
Germany,TOTPUBSEW,2015,96.8,14,0.2,88,87,85,6.41,4.26,1.92,79,75,72,77.9,72.5,67.4,0.5,0.5,0.5,34294,259667,20,2.41,10.43,4.9,2.7,4.2,78.6,81.1,83.5,7.4,"",7,maybe,7,1.8,1.57,1.3,47585,92,"",90,90,90,1.8,79,52,67,65,64,1.8,563,468,509,508,507,15.65,15.62,15.57,76,91,satisfying,92,18.1,18.1,18.1
Germany,TOTPUBSEW,2016,97.13,14,0.2,88,87,85,6.41,4.26,1.92,79,75,72,77.9,72.5,67.4,0.5,0.5,0.5,34294,259667,20,2.41,10.43,4.9,2.7,4.2,78.6,81.1,83.5,7.4,"",7,maybe,7,1.8,1.57,1.3,47585,92,"",90,90,90,1.8,79,52,67,65,64,1.8,563,468,509,508,507,15.65,15.62,15.57,76,91,satisfying,92,18.1,18.1,18.1
Greece,TOTPUBSEW,2010,87.4,18,0.5,72,73,74,8.31,6.42,4.11,63,53,44,69.8,60,50.8,1.2,0.8,0.5,17700,150134,23,23.78,32.72,23.7,29.8,36,78.9,81.5,84,6.2,4.4,5.3,maybe,5.4,12.62,15.65,19.42,26064,88,67,79,80,80,1.2,82,"",77,74,71,1.8,506,420,451,458,466,"","","",64,71,maybe,68,19.2,19,18.8
Greece,TOTPUBSEW,2011,88.2,18,0.5,72,73,74,8.31,6.42,4.11,63,53,44,69.8,60,50.8,1.2,0.8,0.5,17700,150134,23,23.78,32.72,23.7,29.8,36,78.9,81.5,84,6.2,4.4,5.3,maybe,5.4,12.62,15.65,19.42,26064,88,67,79,80,80,1.2,82,"",77,74,71,1.8,506,420,451,458,466,"","","",64,71,maybe,68,19.2,19,18.8
Greece,TOTPUBSEW,2012,92.03,18,0.5,72,73,74,8.31,6.42,4.11,63,53,44,69.8,60,50.8,1.2,0.8,0.5,17700,150134,23,23.78,32.72,23.7,29.8,36,78.9,81.5,84,6.2,4.4,5.3,maybe,5.4,12.62,15.65,19.42,26064,88,67,79,80,80,1.2,82,"",77,74,71,1.8,506,420,451,458,466,"","","",64,71,maybe,68,19.2,19,18.8
Greece,TOTPUBSEW,2013,92.83,18,0.5,72,73,74,8.31,6.42,4.11,63,53,44,69.8,60,50.8,1.2,0.8,0.5,17700,150134,23,23.78,32.72,23.7,29.8,36,78.9,81.5,84,6.2,4.4,5.3,maybe,5.4,12.62,15.65,19.42,26064,88,67,79,80,80,1.2,82,"",77,74,71,1.8,506,420,451,458,466,"","","",64,71,maybe,68,19.2,19,18.8
Greece,TOTPUBSEW,2014,92.83,18,0.5,72,73,74,8.31,6.42,4.11,63,53,44,69.8,60,50.8,1.2,0.8,0.5,17700,150134,23,23.78,32.72,23.7,29.8,36,78.9,81.5,84,6.2,4.4,5.3,maybe,5.4,12.62,15.65,19.42,26064,88,67,79,80,80,1.2,82,"",77,74,71,1.8,506,420,451,458,466,"","","",64,71,maybe,68,19.2,19,18.8
Greece,TOTPUBSEW,2015,93.4,18,0.5,72,73,74,8.31,6.42,4.11,63,53,44,69.8,60,50.8,1.2,0.8,0.5,17700,150134,23,23.78,32.72,23.7,29.8,36,78.9,81.5,84,6.2,4.4,5.3,maybe,5.4,12.62,15.65,19.42,26064,88,67,79,80,80,1.2,82,"",77,74,71,1.8,506,420,451,458,466,"","","",64,71,maybe,68,19.2,19,18.8
Greece,TOTPUBSEW,2016,93.44,18,0.5,72,73,74,8.31,6.42,4.11,63,53,44,69.8,60,50.8,1.2,0.8,0.5,17700,150134,23,23.78,32.72,23.7,29.8,36,78.9,81.5,84,6.2,4.4,5.3,maybe,5.4,12.62,15.65,19.42,26064,88,67,79,80,80,1.2,82,"",77,74,71,1.8,506,420,451,458,466,"","","",64,71,maybe,68,19.2,19,18.8
Greece,TOTPUBSEW,2017,94.8,18,0.5,72,73,74,8.31,6.42,4.11,63,53,44,69.8,60,50.8,1.2,0.8,0.5,17700,150134,23,23.78,32.72,23.7,29.8,36,78.9,81.5,84,6.2,4.4,5.3,maybe,5.4,12.62,15.65,19.42,26064,88,67,79,80,80,1.2,82,"",77,74,71,1.8,506,420,451,458,466,"","","",64,71,maybe,68,19.2,19,18.8
Greece,TOTPUBSEW,2018,94.8,18,0.5,72,73,74,8.31,6.42,4.11,63,53,44,69.8,60,50.8,1.2,0.8,0.5,17700,150134,23,23.78,32.72,23.7,29.8,36,78.9,81.5,84,6.2,4.4,5.3,maybe,5.4,12.62,15.65,19.42,26064,88,67,79,80,80,1.2,82,"",77,74,71,1.8,506,420,451,458,466,"","","",64,71,maybe,68,19.2,19,18.8
Hungary,TOTPUBSEW,2010,71.8,19,4.7,86,84,82,4.24,3.03,1.66,75,68,61,65.6,56.3,48.2,1.3,1,0.7,"",104458,19,1.62,10.66,4.7,4.7,4.6,72.6,76.2,79.7,6.5,5.1,5.6,maybe,5.6,1.59,1.72,1.87,22576,"",85,84,86,87,1.2,74,52,63,60,56,1.2,534,418,472,474,477,"","","",70,77,satisfying,77,16.3,16.4,16.6
Hungary,TOTPUBSEW,2011,72.3,19,4.7,86,84,82,4.24,3.03,1.66,75,68,61,65.6,56.3,48.2,1.3,1,0.7,"",104458,19,1.62,10.66,4.7,4.7,4.6,72.6,76.2,79.7,6.5,5.1,5.6,maybe,5.6,1.59,1.72,1.87,22576,"",85,84,86,87,1.2,74,52,63,60,56,1.2,534,418,472,474,477,"","","",70,77,satisfying,77,16.3,16.4,16.6
Hungary,TOTPUBSEW,2012,72.9392,19,4.7,86,84,82,4.24,3.03,1.66,75,68,61,65.6,56.3,48.2,1.3,1,0.7,"",104458,19,1.62,10.66,4.7,4.7,4.6,72.6,76.2,79.7,6.5,5.1,5.6,maybe,5.6,1.59,1.72,1.87,22576,"",85,84,86,87,1.2,74,52,63,60,56,1.2,534,418,472,474,477,"","","",70,77,satisfying,77,16.3,16.4,16.6
Hungary,TOTPUBSEW,2013,72.76,19,4.7,86,84,82,4.24,3.03,1.66,75,68,61,65.6,56.3,48.2,1.3,1,0.7,"",104458,19,1.62,10.66,4.7,4.7,4.6,72.6,76.2,79.7,6.5,5.1,5.6,maybe,5.6,1.59,1.72,1.87,22576,"",85,84,86,87,1.2,74,52,63,60,56,1.2,534,418,472,474,477,"","","",70,77,satisfying,77,16.3,16.4,16.6
Hungary,TOTPUBSEW,2014,73.6,19,4.7,86,84,82,4.24,3.03,1.66,75,68,61,65.6,56.3,48.2,1.3,1,0.7,"",104458,19,1.62,10.66,4.7,4.7,4.6,72.6,76.2,79.7,6.5,5.1,5.6,maybe,5.6,1.59,1.72,1.87,22576,"",85,84,86,87,1.2,74,52,63,60,56,1.2,534,418,472,474,477,"","","",70,77,satisfying,77,16.3,16.4,16.6
Hungary,TOTPUBSEW,2015,76.59,19,4.7,86,84,82,4.24,3.03,1.66,75,68,61,65.6,56.3,48.2,1.3,1,0.7,"",104458,19,1.62,10.66,4.7,4.7,4.6,72.6,76.2,79.7,6.5,5.1,5.6,maybe,5.6,1.59,1.72,1.87,22576,"",85,84,86,87,1.2,74,52,63,60,56,1.2,534,418,472,474,477,"","","",70,77,satisfying,77,16.3,16.4,16.6
Hungary,TOTPUBSEW,2016,78.18,19,4.7,86,84,82,4.24,3.03,1.66,75,68,61,65.6,56.3,48.2,1.3,1,0.7,"",104458,19,1.62,10.66,4.7,4.7,4.6,72.6,76.2,79.7,6.5,5.1,5.6,maybe,5.6,1.59,1.72,1.87,22576,"",85,84,86,87,1.2,74,52,63,60,56,1.2,534,418,472,474,477,"","","",70,77,satisfying,77,16.3,16.4,16.6
Hungary,TOTPUBSEW,2017,79.191,19,4.7,86,84,82,4.24,3.03,1.66,75,68,61,65.6,56.3,48.2,1.3,1,0.7,"",104458,19,1.62,10.66,4.7,4.7,4.6,72.6,76.2,79.7,6.5,5.1,5.6,maybe,5.6,1.59,1.72,1.87,22576,"",85,84,86,87,1.2,74,52,63,60,56,1.2,534,418,472,474,477,"","","",70,77,satisfying,77,16.3,16.4,16.6
Hungary,TOTPUBSEW,2018,80.434,19,4.7,86,84,82,4.24,3.03,1.66,75,68,61,65.6,56.3,48.2,1.3,1,0.7,"",104458,19,1.62,10.66,4.7,4.7,4.6,72.6,76.2,79.7,6.5,5.1,5.6,maybe,5.6,1.59,1.72,1.87,22576,"",85,84,86,87,1.2,74,52,63,60,56,1.2,534,418,472,474,477,"","","",70,77,satisfying,77,16.3,16.4,16.6
Hungary,TOTPUBSEW,2019,80.336,19,4.7,86,84,82,4.24,3.03,1.66,75,68,61,65.6,56.3,48.2,1.3,1,0.7,"",104458,19,1.62,10.66,4.7,4.7,4.6,72.6,76.2,79.7,6.5,5.1,5.6,maybe,5.6,1.59,1.72,1.87,22576,"",85,84,86,87,1.2,74,52,63,60,56,1.2,534,418,472,474,477,"","","",70,77,satisfying,77,16.3,16.4,16.6
Ireland,TOTPUBSEW,2011,96.62,7,1,79,82,85,8.25,5.25,2.28,73,67,62,83.2,75.9,68.9,1.1,0.7,0.2,25310,217130,20,4.1,16.32,10.5,7.8,5.2,79.9,81.8,83.6,7.2,"",7,maybe,7,3.83,3.23,2.55,47653,95,"",94,95,96,2.1,93,72,83,83,83,1.3,550,472,511,509,507,"","","",65,85,satisfying,85,18.1,18.1,18.1
Ireland,TOTPUBSEW,2012,92.92,7,1,79,82,85,8.25,5.25,2.28,73,67,62,83.2,75.9,68.9,1.1,0.7,0.2,25310,217130,20,4.1,16.32,10.5,7.8,5.2,79.9,81.8,83.6,7.2,"",7,maybe,7,3.83,3.23,2.55,47653,95,"",94,95,96,2.1,93,72,83,83,83,1.3,550,472,511,509,507,"","","",65,85,satisfying,85,18.1,18.1,18.1
Ireland,TOTPUBSEW,2013,93.12,7,1,79,82,85,8.25,5.25,2.28,73,67,62,83.2,75.9,68.9,1.1,0.7,0.2,25310,217130,20,4.1,16.32,10.5,7.8,5.2,79.9,81.8,83.6,7.2,"",7,maybe,7,3.83,3.23,2.55,47653,95,"",94,95,96,2.1,93,72,83,83,83,1.3,550,472,511,509,507,"","","",65,85,satisfying,85,18.1,18.1,18.1
Ireland,TOTPUBSEW,2014,93.33,7,1,79,82,85,8.25,5.25,2.28,73,67,62,83.2,75.9,68.9,1.1,0.7,0.2,25310,217130,20,4.1,16.32,10.5,7.8,5.2,79.9,81.8,83.6,7.2,"",7,maybe,7,3.83,3.23,2.55,47653,95,"",94,95,96,2.1,93,72,83,83,83,1.3,550,472,511,509,507,"","","",65,85,satisfying,85,18.1,18.1,18.1
Ireland,TOTPUBSEW,2015,93.53,7,1,79,82,85,8.25,5.25,2.28,73,67,62,83.2,75.9,68.9,1.1,0.7,0.2,25310,217130,20,4.1,16.32,10.5,7.8,5.2,79.9,81.8,83.6,7.2,"",7,maybe,7,3.83,3.23,2.55,47653,95,"",94,95,96,2.1,93,72,83,83,83,1.3,550,472,511,509,507,"","","",65,85,satisfying,85,18.1,18.1,18.1
Ireland,TOTPUBSEW,2016,93.74,7,1,79,82,85,8.25,5.25,2.28,73,67,62,83.2,75.9,68.9,1.1,0.7,0.2,25310,217130,20,4.1,16.32,10.5,7.8,5.2,79.9,81.8,83.6,7.2,"",7,maybe,7,3.83,3.23,2.55,47653,95,"",94,95,96,2.1,93,72,83,83,83,1.3,550,472,511,509,507,"","","",65,85,satisfying,85,18.1,18.1,18.1
Ireland,TOTPUBSEW,2017,93.74,7,1,79,82,85,8.25,5.25,2.28,73,67,62,83.2,75.9,68.9,1.1,0.7,0.2,25310,217130,20,4.1,16.32,10.5,7.8,5.2,79.9,81.8,83.6,7.2,"",7,maybe,7,3.83,3.23,2.55,47653,95,"",94,95,96,2.1,93,72,83,83,83,1.3,550,472,511,509,507,"","","",65,85,satisfying,85,18.1,18.1,18.1
Japan,TOTPUBSEW,2010,75.1,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,TOTPUBSEW,2011,75.8,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,TOTPUBSEW,2012,76.3,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,TOTPUBSEW,2013,77,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,TOTPUBSEW,2014,77.6,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,TOTPUBSEW,2015,77.8,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,TOTPUBSEW,2016,78.3,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,TOTPUBSEW,2017,78.8,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,TOTPUBSEW,2018,79.3,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Japan,TOTPUBSEW,2019,79.7,14,6.4,"","","","","","",83,75,67,81.1,72.5,64.8,0.2,0.2,0.2,29798,305878,22,2.65,4.35,2.4,1.4,0.3,81,84.1,87.1,"","",5.8,maybe,6,1.38,1.03,0.58,40863,"",88,85,89,93,1.9,39,28,37,36,34,1.4,568,489,531,529,527,"","","",53,88,satisfying,86,16.4,16.4,16.3
Korea,TOTPUBSEW,2010,90.1,28,2.5,90,88,85,"","","",76,67,57,73.4,66.6,60,1,1,1,21882,285980,15,2.6,1.11,3.1,2.6,2.1,79.3,82.4,85.4,"","",5.6,maybe,6.1,0.05,0.05,0.05,35191,"","",76,78,81,1.5,38,29,36,33,29,2.9,562,480,510,519,529,15.05,14.7,14,77,76,satisfying,76,17.8,17.3,16.7
Korea,TOTPUBSEW,2011,90.9,28,2.5,90,88,85,"","","",76,67,57,73.4,66.6,60,1,1,1,21882,285980,15,2.6,1.11,3.1,2.6,2.1,79.3,82.4,85.4,"","",5.6,maybe,6.1,0.05,0.05,0.05,35191,"","",76,78,81,1.5,38,29,36,33,29,2.9,562,480,510,519,529,15.05,14.7,14,77,76,satisfying,76,17.8,17.3,16.7
Korea,TOTPUBSEW,2012,91.6,28,2.5,90,88,85,"","","",76,67,57,73.4,66.6,60,1,1,1,21882,285980,15,2.6,1.11,3.1,2.6,2.1,79.3,82.4,85.4,"","",5.6,maybe,6.1,0.05,0.05,0.05,35191,"","",76,78,81,1.5,38,29,36,33,29,2.9,562,480,510,519,529,15.05,14.7,14,77,76,satisfying,76,17.8,17.3,16.7
